lig-ID,IC50 (µM),IC50 lower (µM)
ASAP-0011451,16.67860008097992,14.65951315367475
ASAP-0011460,29.41173997952453,25.89470770035711
ASAP-0011656,0.0334208395173426,0.0244556018502901
ASAP-0011676,0.1447308961669638,0.0927339937943907
ASAP-0012331,0.0779916306108075,0.0690335753706396
ASAP-0012333,0.0589188693381029,0.0540393032966076
ASAP-0012335,0.0234697302710351,0.0218370616765062
ASAP-0012339,0.1080743022387217,0.0991106071729881
ASAP-0012326,10.1475010309081,8.408704020773385
ASAP-0012337,0.0373530354551327,0.0337573732901178
ASAP-0012341,16.90571887900464,14.27567021748514
ASAP-0012343,28.01266168462444,25.29612164288118
ASAP-0013265,0.0034919641905218,0.003088653950055
ASAP-0013266,0.0099057471155716,0.0088557209791285
ASAP-0013272,0.0272229104320228,0.0238009053506617
ASAP-0013263,0.0051067488949045,0.0044493441970872
ASAP-0013264,0.0076729928309938,0.0068963788487611
ASAP-0013267,0.0290669628736707,0.0258726935737319
ASAP-0013273,0.013492186325435,0.0121201335034101
ASAP-0013274,0.01770747936299,0.0160456175336214
ASAP-0013268,0.4667122415197514,0.3567142870148976
ASAP-0013262,0.0520297362656005,0.0419535390718158
ASAP-0013261,0.8557995902090104,0.7273908878769076
ASAP-0013270,3.319906396429525,2.897783678037201
ASAP-0013251,6.621159693611563,5.164175239612664
ASAP-0013249,0.4819274897786709,0.3852596370465206
ASAP-0013298,0.0270538938713749,0.0247065141743348
ASAP-0013299,0.0037295547524105,0.003523967472757367
ASAP-0013302,0.0374335076181188,0.0311720545920599
ASAP-0013310,0.4665097863563925,0.4077361211716058
ASAP-0013308,31.08366631820429,23.53600539648107
ASAP-0013311,56.27022974828002,48.50578290883974
ASAP-0013307,0.0393941956471331,0.0368983193658625
ASAP-0013309,1.017707032688855,0.8475784280968883
ASAP-0013305,0.209758960924234,0.1809107314832305
ASAP-0013297,1.058008852538398,0.8622714481839671
ASAP-0013306,47.14739808899767,35.65335012805139
ASAP-0013301,0.0805997424562015,0.0662566889809873
ASAP-0013303,0.2491185474455222,0.1870071357606726
ASAP-0013304,0.3408516388430882,0.300636379613877
ASAP-0013312,75.47164061823624,60.10946136100691
ASAP-0013300,0.0223707435601075,0.0189790206654254
ASAP-0013315,3.428223354560857,3.003928324491091
ASAP-0013313,0.498615121681067,0.3930757626134361
ASAP-0012168,0.2918019788809236,0.257910926651454
ASAP-0013405,0.1370704928560597,0.12317623364127035
ASAP-0013402,73.51033907410195,64.32878260009207
ASAP-0013403,30.998641104082488,26.98122456601461
ASAP-0013407,0.0913680039149419,0.08214923325499171
ASAP-0013400,1.113325808921945,0.9903362370934479
ASAP-0013423,0.10849850781477186,0.0997577390076936
ASAP-0013404,0.20989912116313955,0.19211097066270266
ASAP-0013279,0.0554769788006326,0.0502693369259875
ASAP-0013713,34.71173156029039,25.85975000739299
ASAP-0013716,0.0035581514191609,0.0034673347820118
ASAP-0013717,0.2211829107422785,0.1878103070201261
ASAP-0013718,0.9377670251134242,0.7636721841414281
ASAP-0013720,0.3658181141782609,0.3298030057706753
ASAP-0013721,0.3887445201557645,0.3324565458020314
ASAP-0013722,0.01236446183464,0.0114411379542251
ASAP-0013715,28.3852649928241,23.00823800219781
ASAP-0013719,0.6701793313577034,0.548171191135485
ASAP-0013397,0.0310977903261064,0.0290388536520689
ASAP-0013414,0.0343340980970919,0.0297842310841605
ASAP-0013398,0.0527113358246471,0.0473474440173628
ASAP-0013413,0.0833994684127499,0.0750359183170679
ASAP-0013412,0.0486643426421279,0.043155487951493
ASAP-0013731,0.0142722205641357,0.0129628123110485
ASAP-0013735,0.4222208933699608,0.3473087576578385
ASAP-0013739,0.0096190928604115,0.0090262048275848
ASAP-0013743,0.48583770852683184,0.4166960933153338
ASAP-0013814,0.0041752267628106,0.0040420210335325
ASAP-0013832,0.1160491923949801,0.1097740128583072
ASAP-0013836,2.846460986015509,2.633776341664224
ASAP-0013834,0.186802328004733,0.1744251006775699
ASAP-0013893,0.0123260882102489,0.0119739534228697
ASAP-0013898,0.0219725774554495,0.0214357143415774
ASAP-0013890,0.0289391492219234,0.027309550534368
ASAP-0013894,0.0066085228947906,0.0064885569299519
ASAP-0013889,0.174929293970553,0.1663554205586393
ASAP-0013892,0.0018483906907689,0.0017501429592577
ASAP-0013891,0.0101772591973205,0.0098473609277698
ASAP-0013925,0.0306609576366234,0.0295398249781904
ASAP-0014553,0.560928894558507,0.4987812935139466
ASAP-0014551,0.0134566882169625,0.012842225805842
ASAP-0014554,2.14178168847797,1.925300393986024
ASAP-0014572,0.3792831465604517,0.335856123848624
ASAP-0014582,0.1232266680637295,0.1158783490762616
ASAP-0014544,0.0357260751484855,0.0330834999246481
ASAP-0013646,9.215181737994568,2.803396913743141
ASAP-0012422,6.313589609603927,3.738522337589391
ASAP-0014612,0.0165923755396109,0.0158671902730573
ASAP-0014618,0.0275475702940762,0.0263591442687339
ASAP-0014619,0.0815302194040332,0.0770196676948189
ASAP-0014608,0.0080047235435477,0.0077429760611454
ASAP-0013612,0.5892979963859242,0.4379156149884363
ASAP-0014613,0.0107702740295454,0.010288756630559
ASAP-0014632,0.0973467719206401,0.0900406213185928
ASAP-0014646,0.0616119046698405,0.0580574116475426
ASAP-0014649,0.0231717818411863,0.0223062542428553
ASAP-0014654,89.11220168488923,67.52820684710015
ASAP-0014638,0.0637330464658731,0.0595665903514953
ASAP-0011526,36.7869671034926,25.31281660234169
ASAP-0011527,79.88316786343933,66.36075467412508
ASAP-0011528,0.0242410997285147,0.0226906811203085
ASAP-0011531,5.008883489195743,4.434157339339037
ASAP-0011532,0.5559343186376542,0.502237474394174
ASAP-0011533,13.84191542481829,11.19103818373249
ASAP-0014717,0.0190106617765039,0.0179202856964676
ASAP-0014740,1.178005415267265,1.03236559171817
ASAP-0014745,0.1213652867655683,0.1098347612820275
ASAP-0014753,0.0349575978177434,0.0323111985881615
ASAP-0011529,0.1116923349453965,0.103032206315979
ASAP-0014750,0.0092097313796501,0.0086758125752564
ASAP-0014758,0.2247793853840264,0.2077727071176411
ASAP-0014762,0.2109609849165657,0.1815000510491836
ASAP-0014764,0.0137991849748745,0.0120356560610766
ASAP-0014770,0.0149842212450742,0.0139957034902835
ASAP-0014773,0.008663888781225,0.00835634154931
ASAP-0014776,0.0065637167839007,0.0062100686923539
ASAP-0014784,0.3765444107624523,0.3572004715480101
ASAP-0014786,0.0033599689609699,0.003213855184977
ASAP-0014789,0.0364583037754406,0.0340167570163295
ASAP-0014794,0.0096592362634836,0.0089287651397119
ASAP-0014769,0.4792721368000218,0.4266075245269859
ASAP-0014780,0.8157531726702549,0.6641413265663891
ASAP-0014791,0.065767186271847,0.0567890110701209
ASAP-0014797,0.0026313551455594,0.0025089629852256
ASAP-0014800,0.0038662620392605,0.0037445226176244
ASAP-0014881,0.0936782291415708,0.0879395872012741
ASAP-0014882,0.1592988658983092,0.1479500583230027
ASAP-0014887,0.0315319913384181,0.0294995544883149
ASAP-0014888,0.0055263418448635,0.005073844881793
ASAP-0014889,0.0123885951391645,0.0108945085853599
ASAP-0014925,0.0028244131688032,0.0027050338693524
ASAP-0014886,0.0051023404312264,0.0049025457335545
ASAP-0014900,0.0121149594998485,0.0116009830508778
ASAP-0014931,0.0169581181121271,0.0163522989679359
ASAP-0014936,0.0675847063908958,0.0649290047093769
ASAP-0014943,0.0080664880387542,0.0065555764169554
ASAP-0014946,0.6817682548356031,0.6480115219064846
ASAP-0014948,0.0474361142359325,0.0443932200011302
ASAP-0014955,0.0276330170714692,0.0261452012127069
ASAP-0014956,0.1920903763966301,0.1809425844159061
ASAP-0014959,0.0103139537509354,0.0099486869470138
ASAP-0014966,0.0094398794835515,0.0090359012708569
ASAP-0014938,0.0543418573064149,0.0522792159604288
ASAP-0014951,0.0079557266662568,0.0076933315283421
ASAP-0014963,0.0164154645744543,0.0158016065213421
ASAP-0014970,0.0204565734369983,0.0198494716159699
ASAP-0014973,0.1392565671895422,0.1310293246620409
ASAP-0015078,0.0072662685170122,0.0070299259325987
ASAP-0015085,0.0048434698770602,0.0046343775794544
ASAP-0015090,0.0025176826373103,0.0024043698594274
ASAP-0015096,0.0042930150860456,0.0041371479341191
ASAP-0015099,0.0037170069420345,0.003570915570232
ASAP-0015102,0.0031804364705505,0.0030622730278075
ASAP-0015108,0.011022998171136,0.0104227942893032
ASAP-0015110,0.003211918631465,0.0030902216477298
ASAP-0015114,0.057835320838521,0.0563933983507919
ASAP-0015079,14.39097047226266,13.28195359863921
ASAP-0015092,0.0270435388561997,0.0259001344666639
ASAP-0015105,0.0119680321471197,0.0115057504011275
ASAP-0014212,0.0287160180491905,0.0271053169150475
ASAP-0014213,39.46817635638962,35.39614329532746
ASAP-0015219,0.0308003981888829,0.0296269471751474
ASAP-0015223,0.0368449425791479,0.0358197517781071
ASAP-0015227,0.005676642762219,0.0055095993441221
ASAP-0015229,0.0036363983086771,0.0035412687420114
ASAP-0015232,0.0134130916513646,0.0131280373991343
ASAP-0015239,0.0069129857661957,0.0066611396739734
ASAP-0015242,0.0034610588868344,0.0027039105145831
ASAP-0015290,0.1316702340365708,0.1278427937409556
ASAP-0015297,0.0298054496168545,0.0286497031768884
ASAP-0015225,0.0066008338286248,0.0064428329011571
ASAP-0015235,0.0420877554555376,0.0404013371776984
ASAP-0015294,0.0062657688372078,0.0061205222020577
ASAP-0015301,0.0032888974028442,0.0030888828219945
ASAP-0015306,0.0027770007009257,0.0026617587044134
ASAP-0015376,0.0139959387007997,0.0135521447310297
ASAP-0015380,0.0306659772002868,0.0291333326971109
ASAP-0015385,0.0100035042765217,0.0086152509928102
ASAP-0015389,0.0187097644974409,0.0177230624596344
ASAP-0015508,0.037201689046875,0.0355048860827355
ASAP-0015512,0.0522646735225072,0.048117862082097
ASAP-0015517,0.0023416035488995,0.0022038875480682
ASAP-0015521,0.0079789368374555,0.0076374811838067
ASAP-0015522,2.793885917120993,2.544586118148087
ASAP-0015514,0.0270815187562951,0.0256672137419133
ASAP-0015638,0.0032292369389419,0.0031017884566994
ASAP-0015642,0.0030420684338215,0.0029305553495696
ASAP-0015646,0.0017741929434687,0.0016959314729895
ASAP-0015652,0.00528103631536655,0.00500362193871525
ASAP-0015656,0.0140431366338315,0.0132330535967469
ASAP-0015657,0.0135721146389686,0.0130955115794442
ASAP-0015663,0.024420147832007,0.0235191978851432
ASAP-0015666,0.0218306534317241,0.020778031291084
ASAP-0015669,0.0161667424986707,0.0155654841266815
ASAP-0015677,0.0230410530085562,0.0220710149027375
ASAP-0015648,0.0066769236825374,0.0064187727773405
ASAP-0015660,0.0113269617742852,0.0109477454482491
ASAP-0015672,0.0129788546085219,0.0124799269548358
ASAP-0015679,0.0300481443266289,0.0284749872301514
ASAP-0015773,0.0114194334279722,0.0107267188260375
ASAP-0015777,0.0751663891980315,0.0698091808037181
ASAP-0015780,1.429117044721107,1.330396339998023
ASAP-0015896,0.0022061128496975,0.0021298276924637
ASAP-0015900,0.024191852734042,0.0230828092391805
ASAP-0015906,0.029098508252582,0.0268828632042105
ASAP-0015910,0.0653822406372954,0.0617353097616105
ASAP-0015913,0.0961347123014145,0.0907216056590895
ASAP-0015904,0.0256936090105022,0.0239069451347469
ASAP-0015916,0.0748670943601834,0.0678446997393073
ASAP-0016094,0.0182412905984248,0.0171048519357525
ASAP-0016104,2.941889639292641,2.665393149458435
ASAP-0016101,0.0077350745833507,0.0073550689663639
ASAP-0016106,0.0095730818978004,0.0092403913135005
ASAP-0016110,0.0129344081081553,0.0124130121206306
ASAP-0016097,0.0019820883223327,0.0018820504319404
ASAP-0016375,0.0047659605300954,0.0046031602579162
ASAP-0016376,0.0036825131094185,0.0035490095310649
ASAP-0016432,1.712984652401696,1.523907001768527
ASAP-0016433,0.0197730938694361,0.0184184909791247
ASAP-0016377,0.0245417299784828,0.0231339471965593
ASAP-0016503,0.0353907456740483,0.0333515870066714
ASAP-0016504,0.0066587537487329,0.0062907875441808
ASAP-0016506,0.0010528707249212,0.0010161474614958
ASAP-0016507,0.0028360234520209,0.0026903736119574
ASAP-0016508,0.0512898263737324,0.0484772709386453
ASAP-0016510,0.001620789887086,0.0015461042433455
ASAP-0016511,0.0541601871717811,0.0491704067230989
ASAP-0016438,4.825416638411808,4.553282271351995
ASAP-0016440,63.14633060668376,56.63836779426287
ASAP-0016505,0.0012674802269797,0.0012164685631175
ASAP-0016509,0.0032992219848797,0.0031078434052381
ASAP-0016539,0.0096316314394131,0.0090351627241356
ASAP-0016540,0.1005946335968128,0.0946253824546545
ASAP-0016542,0.0401082164944157,0.0384658343462486
ASAP-0016543,0.1939218473745058,0.1849683570184347
ASAP-0016544,0.0228676579917456,0.0217199532472485
ASAP-0016546,0.1297526893359827,0.1229417169705934
ASAP-0016547,1.29640537371829,1.180811266817992
ASAP-0016541,0.0132306770465254,0.0125260072747352
ASAP-0016545,0.0078896505721378,0.0075242626668005
ASAP-0016838,0.5545649877851676,0.5157807578566659
ASAP-0016845,0.0018613947144866,0.0017947493545124
ASAP-0016823,0.0359681635922146,0.0338168282771005
ASAP-0016846,0.0287049870025688,0.0272799374527625
ASAP-0016592,0.0085444050487433,0.0080534018055142
ASAP-0016593,0.0052124850166577,0.004891685399004
ASAP-0016819,0.0386462173717477,0.0366935705108114
ASAP-0016591,0.0269936512392603,0.0257534512388098
ASAP-0016973,44.25195243741767,41.58496031728117
ASAP-0016974,0.0021085230817318,0.0020159209610831
ASAP-0016983,0.1388679541917108,0.1318896664805207
ASAP-0016902,0.0022204507796328,0.0020739119381582
ASAP-0017056,0.0152197165585221,0.0147128911904834
ASAP-0017057,0.002170348819881,0.0020827500622563
ASAP-0017148,10.14013695371449,9.02508563402497
ASAP-0017238,0.0017775050614469,0.0016891303134712
ASAP-0017239,0.0035529514658078,0.0034346970880538
ASAP-0017058,0.0496312450727494,0.0478002368240143
ASAP-0017428,16.31035257041097,12.89153064439533
ASAP-0017393,2.561122977312015,2.421320500343134
ASAP-0017339,0.0033466848161693,0.0030984603898841
ASAP-0017370,0.0019501498413003,0.0018715409599347
ASAP-0017386,0.04288870999603,0.0346230756436567
ASAP-0017328,0.0091372643202421,0.0088409888930476
ASAP-0017445,0.0015995016048345667,0.0015461267875893664
ASAP-0017446,0.0019778298062953,0.0018909614970592
ASAP-0017448,0.0025605167987261,0.0024046909682896
ASAP-0017449,0.003934368456527,0.0038010515816974
ASAP-0017450,0.0394808368373124,0.0386216090705921
ASAP-0017447,0.0549999724795516,0.0527346313879934
ASAP-0017451,0.1208897345970927,0.1153005749257216
ASAP-0017656,0.0016416636447412,0.0015685137900793
ASAP-0017653,0.0046672021020223,0.004427079617638
ASAP-0017740,0.0382604488641851,0.0351733099606314
ASAP-0017714,0.0022766919595119,0.0021669576918453
ASAP-0017664,0.1006100005610007,0.0933480458616112
ASAP-0017685,0.0052038845717031,0.0048843335203598
ASAP-0017681,0.0043393468729262,0.0040839761853018
ASAP-0017661,0.0045580638467854,0.0043185395334295
ASAP-0017727,0.0310570363905222,0.0291844694632547
ASAP-0017647,0.0024100643364181,0.0022903184152507
ASAP-0020981,0.0019957364749602,0.0018947514477861
ASAP-0020966,0.0017752587237221,0.0016846766847487
ASAP-0020960,0.006187920968528,0.0058069887747118
ASAP-0021055,55.42608923295912,48.15209738762883
ASAP-0020945,0.0058323925009688,0.0053388836163072
ASAP-0020888,0.0018567574943597,0.0017662121125583
ASAP-0020941,1.31190143640243,1.15750757827351
ASAP-0020885,0.0035007448996096,0.0032877333956346
ASAP-0021181,0.0237511348820531,0.0226364739814949
ASAP-0021173,1.789209594321895,1.66700353072042
ASAP-0021240,0.0012262120794735,0.0011796242902624
ASAP-0021090,0.003079221950875,0.002954144156127
ASAP-0021174,0.1363402511356381,0.1299516307936088
ASAP-0021184,0.0039232292533719,0.0037200539702534
ASAP-0021226,0.0050380636954569,0.0048155047911699
ASAP-0021223,0.0040099346839649,0.0038579382834806
ASAP-0021103,3.931634244514173,2.742212071163451
ASAP-0021176,0.0014465200361591,0.0013883345753905
ASAP-0021170,0.0026599838158962,0.0025286981229395
ASAP-0022459,0.0056597779550742,0.00520975996313975
ASAP-0022464,0.0019292482091723502,0.00182199507288015
ASAP-0022465,0.016965764577298002,0.01477132173490475
ASAP-0022467,0.01065776412364595,0.0094898446794723
ASAP-0021629,0.0030482866806281,0.00284545071181945
ASAP-0022456,0.0348877980956656,0.030439091187292152
ASAP-0022457,1.5798756569477401,1.281990254522313
ASAP-0022458,0.049763813594988,0.044547334537755154
ASAP-0022466,0.0034231092637632497,0.00317870513977165
ASAP-0022997,0.0030214998135543,0.0029268681447766
ASAP-0022941,0.0267746561987543,0.0249458289083758
ASAP-0000370,0.0020774510960384,0.0019898747061646
ASAP-0023193,0.0023910173559153,0.0023121662091655
ASAP-0023194,0.0021917067522899,0.0021167216697264
ASAP-0023195,0.0181263518573894,0.0167242551118294
ASAP-0023351,0.0018917605529712,0.0018334168468436
ASAP-0023389,0.0034440880869039,0.0032452187724144
ASAP-0023368,0.0015444167071891,0.0014865148162443
ASAP-0023457,0.0019879170084898,0.0019251759151506
ASAP-0023449,0.0014892238870841,0.0014474946778751
ASAP-0023469,0.0019219388324886,0.0018455949237251
ASAP-0023511,0.0025194962491567,0.0024321639025992
ASAP-0027567,0.0019485681556545,0.0018408082211638
ASAP-0027639,0.0023626696664709,0.0022867028503046
ASAP-0023359,0.0016407251544387,0.0015830228914102
ASAP-0023481,0.0016484055960886,0.0015843953882997
ASAP-0027562,0.0010369389022784,0.0010007571988921
ASAP-0027591,0.0048723222491671,0.0047063110195593
ASAP-0027631,0.021797817327529,0.0206722579049908
ASAP-0027675,0.0010132471957508,0.0009913698131611
ASAP-0027677,0.0020531353090803,0.0019767766506344
ASAP-0027678,0.0010703200140593,0.0010304015811929
ASAP-0027679,0.0011611598397077,0.0011106381102822
ASAP-0027681,0.0046314800981746,0.0044220282468676
ASAP-0027682,0.0014200164989714,0.0013772213579282
ASAP-0027683,0.0014868057772093,0.0014382107943113
ASAP-0027685,0.0011317910199039,0.0011016866493813
ASAP-0027676,0.0012803084936643,0.0012368566396359
ASAP-0027680,0.0041241219887157,0.0039696485766593
ASAP-0027684,0.0013730114673894,0.0013323515149483
ASAP-0027686,0.0010997894594267,0.0010795025796741
ASAP-0027687,0.0058575166648795,0.0056695177427295
ASAP-0027688,0.0015013241574018,0.0014533889823475
ASAP-0027690,0.0240659163781701,0.0224292544438417
ASAP-0027691,0.0019128582353515,0.0018321981850955
ASAP-0027689,0.0124425556201628,0.0117351496749424
ASAP-0027774,0.0122916384078318,0.0119708717963701
ASAP-0027795,0.0021162731863415,0.0020314420420088
ASAP-0027802,0.0046156642011589,0.004469314706901
ASAP-0027791,0.0095957177322735,0.0092495236533283
ASAP-0027809,0.0050000949307647,0.0048545585572498
ASAP-0027801,0.001290725031247,0.0012667126816808
ASAP-0027765,0.0017233326182882,0.0016675165388291
ASAP-0027737,0.0019224806491215,0.0018659644109105
ASAP-0027755,0.0018156040868102,0.0017404744697138
ASAP-0027733,0.0012466002274025,0.0012230471912963
ASAP-0027797,0.001311900685726,0.0012825145071781
ASAP-0027783,0.0013141046572906,0.0012781720848736
ASAP-0027773,0.0036888652101035,0.0036119560783048
ASAP-0027780,0.0081306614706996,0.0077959785549439
ASAP-0027844,0.008041475855288,0.0077908729026621
ASAP-0027870,0.0017323896554297,0.0016248313416282
ASAP-0027831,0.0012892361722313,0.0012649639682754
ASAP-0027860,0.0171290444563298,0.0165572042692891
ASAP-0027818,0.0012940523739912,0.0012596711041817
ASAP-0027838,0.0013242129108478,0.0013022807185923
ASAP-0027819,0.0058035329489829,0.0056676279659556
ASAP-0027871,0.0012500936322258,0.0012346002578799
ASAP-0027821,0.001117553379871,0.0011033006574341
ASAP-0027848,0.0028691517417208,0.0028166319345753
ASAP-0027820,0.0015275264674143,0.0014976248559973
ASAP-0027968,1.104147464007741,0.9572553549346176
ASAP-0027924,10.26887505862218,9.600882016915667
ASAP-0027974,0.0176763645526218,0.0167629784718866
ASAP-0027994,1.98349255996454,1.859537615826854
ASAP-0027969,13.35897412354553,12.38410328618489
ASAP-0028004,23.18889058887418,21.48165239841632
ASAP-0027976,0.533815541476261,0.5068912892837352
ASAP-0027949,12.6248196623463,11.39566109468159
ASAP-0027997,18.23010633038194,16.71578966885412
ASAP-0028021,0.0014721500831752,0.0014489431260196
ASAP-0028002,0.5898472540224028,0.5469361932139898
ASAP-0028001,1.677633168438308,1.583486282804936
ASAP-0027938,0.0026721323650742,0.0025933706883279
ASAP-0027985,0.0077031474530958,0.0073534676258292
ASAP-0027975,14.72406624110232,13.54961956019361
ASAP-0028010,0.0088567902855447,0.0083419496513917
ASAP-0028028,0.0011530833707189,0.0011417805079952
ASAP-0027999,0.00172819762409,0.0016455128456843
ASAP-0028012,42.49711144086117,37.67046985954087
ASAP-0027945,0.0018321269998338,0.001794581383899
ASAP-0028008,0.017463019561169,0.0170660473586795
ASAP-0027939,0.0025649955142673,0.002497274760595
ASAP-0027937,0.0036276864437908,0.0035328232866704
ASAP-0027990,0.0024562594375789,0.0024106552024127
ASAP-0028825,0.0132160943066812,0.012722027394177
ASAP-0028837,0.1358054345776591,0.1257109783132961
ASAP-0028860,0.0099371823730282,0.0095434836731433
ASAP-0028819,7.500197941682296,6.888656518122046
ASAP-0028820,0.3115838637560345,0.2931865778115861
ASAP-0028813,0.0129597313969323,0.0122462931809039
ASAP-0028826,0.0078999076360194,0.0074655044015644
ASAP-0028886,0.0011668165100845,0.0011038060781282
ASAP-0028815,68.50946331583357,60.36974491947127
ASAP-0028838,6.666825088532796,6.015007918012994
ASAP-0028809,0.0076811268006524,0.0073508680209245
ASAP-0028814,0.0241532625253058,0.0230424898300704
ASAP-0028804,81.43354347486941,73.72835183890649
ASAP-0028856,1.877999476562985,1.745817165815457
ASAP-0028829,36.05327361978657,33.54523111236625
ASAP-0028823,0.4081549039682305,0.3804027201708929
ASAP-0028867,60.59568380409193,54.07584550983749
ASAP-0028872,45.14483108786459,40.65780157705896
ASAP-0028832,3.618069900586291,3.304605974259847
ASAP-0028844,39.62888340066617,35.10063240438259
ASAP-0028868,0.0051910056061768,0.0050353154635061
ASAP-0028833,76.79788733699377,68.05714719347772
ASAP-0028818,0.3386360370244686,0.3152444718307527
ASAP-0028855,9.71337918088004,8.846617307454919
ASAP-0028858,0.6200295389885505,0.5372489795655203
ASAP-0028917,0.0019567398324271,0.0019183302297158
ASAP-0028906,0.0042095527215261,0.0040388367015007
ASAP-0028909,0.0014632571193408,0.0014186909838649
ASAP-0028920,0.001691673331154,0.0015947520726305
ASAP-0028919,0.0022286250306103,0.0021854796103944
ASAP-0028931,0.0020557303722627,0.002012593891883
ASAP-0028893,0.001574420261173,0.0015327685265836
ASAP-0028907,0.0013744777108453,0.001334765869414
ASAP-0028936,0.0026594951171515,0.0025943242817578
ASAP-0028935,0.0080575185215717,0.0077263812246261
ASAP-0028941,0.0017102352727014,0.001676784991261
ASAP-0028932,0.0274653393624789,0.0262613818164319
ASAP-0028934,27.68871001924492,25.3362714101792
ASAP-0028899,0.055103352371405,0.0530631600259652
ASAP-0028944,0.0012706428212924,0.0012455505256209
ASAP-0028945,0.0012998071560299,0.0012572182388206
ASAP-0028947,0.0074950137160934,0.0072697756677155
ASAP-0028948,0.0017873334004969,0.001746470147818
ASAP-0028949,0.0036776998077783,0.0035217432397727
ASAP-0028951,0.0035101590214848,0.0034155096512793
ASAP-0022922,6.254727997274184,4.974698977225467
ASAP-0028946,0.0023651276256141,0.0022817516698403
ASAP-0028950,0.0059560995414122,0.0057481808514561
ASAP-0029037,0.2211880345321038,0.2053610778375925
ASAP-0029008,0.0030897267600227,0.003021010584071
ASAP-0029024,0.0124513956082097,0.0121152641709048
ASAP-0029028,0.0024305116773588,0.0023905505463932
ASAP-0028999,0.6227417082462555,0.604267401978558
ASAP-0029043,0.0013365945224968,0.0013064291215893
ASAP-0029065,0.008635600530071,0.0083025878558271
ASAP-0029104,0.0017996414987282,0.0017196551417577
ASAP-0029121,0.0015318194751703,0.0014955714041453
ASAP-0029315,92.0970600984763,83.92723985722533
ASAP-0029303,1.043831313960603,0.9855589936207868
ASAP-0029287,0.3388024869356879,0.3155191737423863
ASAP-0029282,56.56150556179611,52.40124887143048
ASAP-0029337,8.436527325928392,7.742734851678008
ASAP-0029271,6.928322210178866,6.313553735440316
ASAP-0029353,7.491412748679747,6.96995532332199
ASAP-0029293,34.53647304401778,32.05443096120472
ASAP-0029335,92.5643123153444,80.24225828028622
ASAP-0029313,8.608192060576563,7.885130828877563
ASAP-0029363,1.285253878119727,1.196391537686443
ASAP-0029358,55.52050831980145,50.81821833201483
ASAP-0029342,26.77745524824939,25.02940413703953
ASAP-0029346,5.444601312604398,5.09978338970626
ASAP-0029289,22.46343613235888,20.94682716870925
ASAP-0029300,49.48884331553804,45.94293733271507
ASAP-0029324,68.21219290195654,62.92468428658535
ASAP-0029365,13.09297895024408,12.33139399047566
ASAP-0029298,0.0190850456795264,0.018375121567453
ASAP-0029343,0.8929582543654124,0.8447932666189235
ASAP-0029370,0.0427204014879843,0.0413114423929195
ASAP-0029333,4.337314115859389,4.04556368788099
ASAP-0029340,0.0198003038413356,0.0187609160538073
ASAP-0029273,0.0177326249239578,0.0169965740088181
ASAP-0029276,85.52268241367763,75.18481511705639
ASAP-0029392,95.15391142339492,82.24105701633236
ASAP-0029396,58.42255170505379,53.22929667600079
ASAP-0029398,0.0046516325927109,0.0045033231984604
ASAP-0029402,23.58115341487656,21.51194447849846
ASAP-0029403,10.92240630002549,9.923549100827175
ASAP-0029405,88.04225120117499,76.53604385465489
ASAP-0029408,1.250086090865517,1.157363322663611
ASAP-0029386,0.0083140443992785,0.0078772595166843
ASAP-0029400,5.819052514822839,5.176391391530657
ASAP-0029407,6.85878829445145,5.603849639528566
ASAP-0029411,27.02473044364148,24.68818440294572
ASAP-0029413,31.12893099101962,28.40604574230547
ASAP-0029414,48.04611124053145,43.20980327361875
ASAP-0029417,7.992720514272799,7.023508834418341
ASAP-0029418,13.43991548961526,12.3027481573896
ASAP-0029423,0.5945050666980456,0.5444430008302309
ASAP-0029425,33.74921822153158,30.08702191578313
ASAP-0029426,23.59317451230567,21.3907828831098
ASAP-0029416,0.0590204245148012,0.0548063551746671
ASAP-0029422,0.0017992245441658,0.0017387639461542
ASAP-0029434,55.98416081115468,48.33623799551581
ASAP-0029439,58.71136346683584,50.65381644904218
ASAP-0029444,45.36973953133818,39.40144234538229
ASAP-0029448,1.341740323386525,1.197218164870642
ASAP-0029449,88.78931214246246,76.94154369399664
ASAP-0029452,71.59343823130206,64.23000796881098
ASAP-0029438,6.780342492735936,5.972246775117335
ASAP-0029447,28.48179653033642,24.49292811327097
ASAP-0029459,21.77070449099634,19.96611152622005
ASAP-0029460,1.612604536879461,1.499995230337524
ASAP-0029465,9.74723067861827,8.748836058178014
ASAP-0029469,0.0242197998104864,0.0232938585576666
ASAP-0029472,38.25277333502857,33.89905871088743
ASAP-0029475,43.14081436833899,38.79869880143304
ASAP-0029476,5.947237663036271,5.32448672380608
ASAP-0029464,6.32617283715298,5.683957793103466
ASAP-0029474,72.71634814306098,64.4963216561091
ASAP-0029478,0.0054321596027223,0.0052543984275893
ASAP-0029482,23.96514059266138,21.8833712646141
ASAP-0029483,53.81462905984264,49.3266980007362
ASAP-0029484,0.0045352675775735,0.0044169655874206
ASAP-0029487,17.71696881262454,15.9667387275679
ASAP-0029488,16.77225097174262,15.37557877583443
ASAP-0029489,64.62264006687025,57.47116666337799
ASAP-0029492,0.0039400303409007,0.0037888852939931
ASAP-0029494,3.261044552668432,2.98044569954011
ASAP-0029495,13.83959132435292,12.93771936382639
ASAP-0029500,45.84305724737721,41.73516308291763
